property_id,city,locality,property_type,bhk,area_sqft,price,price_per_sqft,floor_no,total_floors,age_years,furnishing_status,property_status,facing,bathrooms,balconies,parking,amenities,monthly_rent,listing_date,seller_type,negotiable,is_sold
PROP03088,Hyderabad,Banjara Hills,Apartment,3,1143,11200000,9798.78,16,26,0,Semi-Furnished,Ready to Move,West,4,0,0,Clubhouse|Lift|Parking,40510,2022-02-28,Builder,Yes,0
PROP03089,Kolkata,Salt Lake,Apartment,3,509,3900000,7662.08,2,2,10,Unfurnished,Ready to Move,East,3,2,1,Park|Gym|Lift|Parking|Security|Power Backup|Clubhouse|Swimming Pool|CCTV,14342,2023-07-26,Agent,No,0
PROP03090,Ahmedabad,Vastrapur,Apartment,3,928,10100000,10883.62,19,26,0,Furnished,Under Construction,North-East,4,3,1,Gym|Clubhouse|Park|Parking|Security|CCTV|Swimming Pool|Power Backup,34892,2019-04-15,Agent,Yes,1
PROP03091,Lucknow,Hazratganj,Apartment,1,536,2600000,4850.75,23,33,5,Semi-Furnished,New Launch,North,1,0,2,CCTV|Power Backup|Lift,10155,2021-06-03,Agent,No,1
PROP03092,Kolkata,Alipore,Row House,1,1751,15100000,8623.64,0,1,1,Furnished,Under Construction,South-East,1,0,2,CCTV|Park|Swimming Pool|Gym|Parking|Power Backup|Security|Lift|Clubhouse,51761,2022-05-25,Builder,No,1
PROP03093,Pune,Hadapsar,Apartment,3,881,8500000,9648.13,1,7,5,Unfurnished,Under Construction,South-East,3,0,2,Park|Lift|Gym|Security|Swimming Pool|Parking|Power Backup|CCTV|Clubhouse,17853,2019-10-31,Builder,Yes,1
PROP03094,Hyderabad,Hitech City,Apartment,3,983,9200000,9359.1,6,12,5,Semi-Furnished,Ready to Move,West,3,1,0,Park|Parking|Lift|Swimming Pool|CCTV|Security|Clubhouse|Gym|Power Backup,20587,2019-08-20,Agent,Yes,0
PROP03095,Pune,Viman Nagar,Apartment,1,727,7900000,10866.57,20,23,5,Unfurnished,Under Construction,North,2,1,1,Lift|Clubhouse|Park|Power Backup,23303,2019-02-03,Agent,Yes,1
PROP03096,Pune,Viman Nagar,Apartment,4,1155,12400000,10735.93,27,36,2,Furnished,New Launch,East,4,2,1,Power Backup|Park|Lift|Clubhouse|Parking|Gym|CCTV,31352,2020-10-22,Agent,No,0
PROP03097,Ahmedabad,Maninagar,Independent House,1,2008,14100000,7021.91,0,8,5,Furnished,Ready to Move,North-East,2,1,0,Lift|Swimming Pool|CCTV|Park|Gym|Security|Clubhouse|Parking,49997,2022-06-09,Builder,No,1
PROP03098,Mumbai,Andheri,Studio,1,516,12400000,24031.01,3,8,2,Semi-Furnished,New Launch,East,2,1,1,Parking|Swimming Pool|Security|Power Backup|CCTV|Park|Clubhouse,48853,2020-09-08,Agent,No,1
PROP03099,Jaipur,Jagatpura,Villa,3,2174,17200000,7911.68,0,0,1,Unfurnished,Ready to Move,South-East,4,1,0,Swimming Pool|Clubhouse|CCTV|Parking|Power Backup|Gym|Lift,38327,2019-11-21,Agent,Yes,0
PROP03100,Mumbai,Bandra,Apartment,2,1015,28600000,28177.34,5,10,0,Furnished,Under Construction,West,3,2,2,Gym|Clubhouse|Lift|CCTV,98300,2020-03-10,Agent,Yes,1
PROP03101,Ahmedabad,Prahlad Nagar,Independent House,2,1658,12400000,7478.89,0,5,0,Unfurnished,Under Construction,North-West,2,1,1,Gym|Security|Swimming Pool|Lift|CCTV|Park,25683,2023-02-23,Builder,Yes,0
PROP03102,Hyderabad,Gachibowli,Apartment,4,1071,8500000,7936.51,13,19,15,Semi-Furnished,Ready to Move,South-East,5,1,0,CCTV|Lift|Parking|Clubhouse|Swimming Pool,30395,2019-02-23,Owner,Yes,1
PROP03103,Hyderabad,Hitech City,Apartment,3,1229,11700000,9519.93,5,14,1,Semi-Furnished,New Launch,East,4,1,2,Clubhouse|Power Backup|Parking|Lift|Gym|Park|Security,27785,2019-11-17,Owner,Yes,1
PROP03104,Mumbai,Borivali,Row House,4,1814,37400000,20617.42,0,5,2,Furnished,Under Construction,North-West,5,2,2,Power Backup|CCTV|Park|Gym,111925,2021-04-08,Agent,No,1
PROP03105,Bangalore,Whitefield,Independent House,2,1654,16600000,10036.28,0,8,20,Semi-Furnished,Ready to Move,South-East,3,2,0,Park|Power Backup|Parking|Swimming Pool|Security|Lift|Clubhouse|Gym,40359,2019-06-02,Owner,Yes,0
PROP03106,Bangalore,Electronic City,Independent House,2,1872,22200000,11858.97,0,5,1,Semi-Furnished,New Launch,West,2,0,1,Clubhouse|Gym|Lift|Security|Power Backup|Parking|Park|CCTV,56152,2019-03-27,Agent,Yes,0
PROP03107,Chennai,Velachery,Apartment,2,641,7200000,11232.45,2,4,0,Unfurnished,Ready to Move,South,3,1,0,Lift|Park|Gym|Swimming Pool,22650,2020-01-15,Builder,No,1
PROP03108,Mumbai,Borivali,Apartment,1,1014,24200000,23865.88,19,20,5,Furnished,Ready to Move,North-East,2,1,1,Lift|Swimming Pool|Parking|Clubhouse|CCTV|Power Backup|Security|Gym|Park,56016,2020-01-07,Owner,Yes,0
PROP03109,Hyderabad,Banjara Hills,Villa,2,2290,12700000,5545.85,0,2,15,Semi-Furnished,Ready to Move,North-West,3,1,1,CCTV|Swimming Pool|Parking,49510,2020-04-13,Owner,No,1
PROP03110,Delhi,Karol Bagh,Apartment,1,526,10000000,19011.41,27,32,0,Semi-Furnished,Ready to Move,North-West,1,1,2,Lift|Park|Gym|Clubhouse|Swimming Pool|Security,38576,2022-11-14,Agent,Yes,1
PROP03111,Chennai,OMR,Independent House,1,1567,16000000,10210.59,0,4,5,Furnished,Ready to Move,North-West,1,1,1,CCTV|Swimming Pool|Gym|Lift,41600,2019-03-10,Owner,No,1
PROP03112,Chennai,Porur,Apartment,1,843,10300000,12218.27,14,21,0,Unfurnished,Ready to Move,East,1,0,2,Gym|Swimming Pool|Security|Park|Power Backup|CCTV|Clubhouse|Lift|Parking,39258,2023-08-29,Agent,No,1
PROP03113,Chennai,Anna Nagar,Independent House,2,1739,20600000,11845.89,0,8,1,Semi-Furnished,Ready to Move,North-East,2,1,1,Clubhouse|CCTV|Park|Swimming Pool|Parking|Power Backup,66604,2023-02-10,Agent,No,1
PROP03114,Kolkata,Alipore,Row House,3,1358,10300000,7584.68,0,8,2,Furnished,New Launch,West,4,0,0,Lift|Power Backup|Swimming Pool|Gym|Parking|Clubhouse|Park|CCTV,30203,2022-11-24,Builder,Yes,1
PROP03115,Jaipur,Vaishali Nagar,Villa,3,2277,14100000,6192.36,0,3,1,Semi-Furnished,Ready to Move,North,4,1,0,Lift|Power Backup|Security|Gym|Park|Parking|Swimming Pool,54061,2021-06-08,Agent,Yes,1
PROP03116,Lucknow,Aliganj,Villa,3,2250,15500000,6888.89,0,8,1,Furnished,Ready to Move,North,3,0,2,Parking|Power Backup|Lift|Swimming Pool|CCTV|Security|Gym|Clubhouse,38967,2022-07-08,Owner,No,1
PROP03117,Kolkata,Salt Lake,Apartment,3,861,8600000,9988.39,25,34,0,Furnished,Under Construction,South-East,3,0,0,Park|Power Backup|CCTV|Swimming Pool|Lift|Clubhouse|Gym|Parking|Security,28295,2023-11-08,Agent,No,0
PROP03118,Lucknow,Mahanagar,Independent House,2,1648,8500000,5157.77,0,10,0,Unfurnished,New Launch,North-West,3,0,2,Parking|Security|CCTV|Clubhouse|Lift|Park|Power Backup,26494,2023-07-01,Agent,No,1
PROP03119,Chennai,Porur,Row House,2,1809,17900000,9894.97,0,5,10,Unfurnished,Ready to Move,South-East,2,2,0,Security|Lift|Power Backup,52714,2020-09-28,Owner,Yes,1
PROP03120,Chennai,OMR,Apartment,3,1231,11900000,9666.94,16,20,5,Unfurnished,Ready to Move,North-West,4,2,1,Power Backup|Swimming Pool|Security|Lift|Clubhouse|Parking|Gym,36253,2019-02-15,Agent,Yes,1
PROP03121,Ahmedabad,Satellite,Villa,3,2103,11900000,5658.58,0,8,10,Semi-Furnished,Ready to Move,East,4,0,1,Clubhouse|Lift,35633,2021-12-16,Builder,No,1
PROP03122,Jaipur,Mansarovar,Apartment,2,777,4700000,6048.91,11,21,15,Furnished,Ready to Move,North-East,2,2,1,Swimming Pool|CCTV,16671,2019-12-12,Agent,No,1
PROP03123,Delhi,Noida Ext,Apartment,5,998,15300000,15330.66,18,19,10,Semi-Furnished,Ready to Move,South,5,3,1,Power Backup|Clubhouse|Swimming Pool,58371,2022-04-29,Builder,No,0
PROP03124,Mumbai,Thane,Independent House,4,1728,43400000,25115.74,0,6,0,Semi-Furnished,Ready to Move,North-West,5,2,2,Security|Lift|Park|Parking|Gym|Power Backup|CCTV|Clubhouse,102757,2021-05-30,Owner,Yes,1
PROP03125,Pune,Hinjewadi,Apartment,1,872,10400000,11926.61,12,16,0,Semi-Furnished,New Launch,South,1,0,0,Gym|Clubhouse|Lift|Security|Park|CCTV,25935,2021-06-15,Builder,No,1
PROP03126,Chennai,Anna Nagar,Villa,4,2347,24500000,10438.86,0,6,5,Semi-Furnished,Under Construction,North-East,4,2,1,Park|CCTV|Clubhouse|Swimming Pool,92583,2021-12-26,Agent,No,1
PROP03127,Mumbai,Andheri,Apartment,1,518,11900000,22972.97,13,15,2,Semi-Furnished,Ready to Move,North-East,1,1,2,Park|CCTV|Clubhouse|Security|Swimming Pool|Power Backup|Lift|Gym|Parking,26707,2022-09-11,Builder,No,0
PROP03128,Hyderabad,Kondapur,Studio,1,663,5300000,7993.97,14,22,0,Semi-Furnished,New Launch,South-East,1,0,2,Power Backup|Park|Swimming Pool|Clubhouse|Gym|Security|Parking,13386,2022-06-27,Builder,Yes,1
PROP03129,Kolkata,Park Street,Row House,1,1614,14500000,8983.89,0,10,5,Unfurnished,Ready to Move,East,2,0,2,Parking|CCTV|Power Backup|Gym|Swimming Pool|Lift|Clubhouse|Security|Park,37921,2020-01-03,Agent,Yes,0
PROP03130,Delhi,Noida Ext,Villa,3,2117,34600000,16343.88,0,0,0,Furnished,Ready to Move,South,4,1,0,Lift|Gym|Power Backup|Park|Security,122383,2020-11-24,Agent,No,1
PROP03131,Hyderabad,Hitech City,Apartment,2,882,6700000,7596.37,7,17,5,Semi-Furnished,Ready to Move,West,3,0,2,CCTV|Swimming Pool|Gym|Power Backup|Park|Lift|Security|Parking,19923,2019-07-22,Builder,No,0
PROP03132,Pune,Wakad,Apartment,4,892,7900000,8856.5,20,28,2,Semi-Furnished,Ready to Move,South,5,0,2,Gym|Clubhouse|Swimming Pool|Security|Power Backup|CCTV,25024,2019-08-28,Builder,No,0
PROP03133,Kolkata,Behala,Studio,1,300,1500000,5000.0,1,10,20,Semi-Furnished,New Launch,East,1,1,2,Gym|CCTV|Parking|Security|Swimming Pool,3561,2020-02-26,Builder,Yes,1
PROP03134,Delhi,Saket,Apartment,2,1198,17600000,14691.15,28,38,2,Unfurnished,New Launch,North-West,2,1,0,Power Backup|Park|Parking,63965,2020-08-26,Builder,No,0
PROP03135,Bangalore,Hebbal,Apartment,2,908,7900000,8700.44,21,21,20,Unfurnished,Ready to Move,West,3,2,2,Clubhouse|Lift|CCTV|Security|Power Backup|Swimming Pool|Park|Gym|Parking,19432,2019-05-27,Agent,No,0
PROP03136,Lucknow,Vikas Nagar,Studio,1,488,3600000,7377.05,23,32,5,Furnished,Ready to Move,North,1,0,2,Power Backup|Lift|Security,11491,2021-06-10,Owner,No,0
PROP03137,Bangalore,Whitefield,Apartment,2,1090,13700000,12568.81,3,6,1,Furnished,New Launch,North-West,2,0,2,Lift|Swimming Pool|Power Backup|Clubhouse|Park|CCTV,41746,2020-03-09,Agent,Yes,1
PROP03138,Pune,Wakad,Independent House,3,1595,17300000,10846.39,0,1,0,Unfurnished,Under Construction,South,3,0,1,Swimming Pool|Power Backup|Security|CCTV|Clubhouse|Parking,57082,2020-05-26,Builder,No,1
PROP03139,Lucknow,Mahanagar,Apartment,5,994,5900000,5935.61,3,5,5,Furnished,Under Construction,East,5,0,2,Clubhouse|Security,19431,2020-09-14,Owner,Yes,1
PROP03140,Kolkata,New Town,Studio,1,346,2300000,6647.4,9,10,5,Furnished,Under Construction,East,2,1,2,Lift|Clubhouse|Park|Gym|Parking|CCTV|Power Backup|Swimming Pool,7023,2021-03-01,Builder,No,1
PROP03141,Pune,Hinjewadi,Studio,1,569,7100000,12478.03,26,33,1,Furnished,Ready to Move,South-East,2,0,0,Parking|Security|CCTV|Park,26854,2020-07-21,Agent,Yes,0
PROP03142,Ahmedabad,Prahlad Nagar,Penthouse,3,2374,17800000,7497.89,3,5,1,Semi-Furnished,New Launch,North-West,4,0,1,Security|Gym|Clubhouse|CCTV|Swimming Pool|Parking|Power Backup|Park|Lift,67105,2019-01-26,Owner,No,1
PROP03143,Chennai,Sholinganallur,Row House,5,1580,15000000,9493.67,0,1,2,Semi-Furnished,New Launch,North,5,2,2,Power Backup|Park|Lift|Swimming Pool|CCTV|Gym|Security|Parking|Clubhouse,38780,2021-06-10,Builder,Yes,1
PROP03144,Pune,Hadapsar,Apartment,4,779,8100000,10397.95,30,39,1,Furnished,Under Construction,South-East,5,3,2,Clubhouse|Security|Power Backup|Parking|Park,19446,2021-05-19,Builder,No,1
PROP03145,Pune,Hadapsar,Apartment,3,986,10900000,11054.77,8,10,15,Furnished,New Launch,North-West,4,0,0,Clubhouse|Lift|Power Backup|Parking|Gym|Park,36255,2021-09-21,Builder,Yes,0
PROP03146,Jaipur,Jagatpura,Apartment,3,994,6600000,6639.84,21,30,15,Furnished,Ready to Move,North-West,3,1,1,Gym|Power Backup|Parking|Park|Swimming Pool|Clubhouse|Lift,19639,2022-12-28,Agent,Yes,0
PROP03147,Mumbai,Bandra,Apartment,5,758,11600000,15303.43,28,37,15,Unfurnished,Ready to Move,South,5,1,2,Clubhouse|Lift|Parking|Power Backup|Swimming Pool|CCTV|Gym|Security,34800,2022-11-24,Agent,Yes,0
PROP03148,Jaipur,Mansarovar,Villa,5,2057,13600000,6611.57,0,9,2,Semi-Furnished,Ready to Move,North,5,2,2,Swimming Pool|Park|CCTV|Power Backup|Security,54219,2022-11-10,Builder,No,1
PROP03149,Jaipur,Vaishali Nagar,Row House,1,1577,12300000,7799.62,0,10,1,Semi-Furnished,Ready to Move,West,1,0,0,Power Backup|Security|CCTV|Park|Clubhouse|Parking|Lift,44343,2019-10-28,Owner,No,0
PROP03150,Mumbai,Worli,Row House,3,1420,34600000,24366.2,0,7,0,Unfurnished,Ready to Move,West,3,2,0,Parking|CCTV|Power Backup|Park|Gym,126112,2023-01-14,Builder,Yes,1
PROP03151,Bangalore,HSR Layout,Penthouse,1,2968,53800000,18126.68,9,17,2,Furnished,New Launch,West,1,1,2,Parking|Gym|Clubhouse|Lift|Power Backup,130010,2019-11-02,Owner,Yes,0
PROP03152,Delhi,Noida Ext,Villa,3,2126,29600000,13922.86,0,1,2,Unfurnished,Ready to Move,North,4,2,1,Gym|Parking|Park|Lift|Swimming Pool,100480,2021-09-10,Agent,Yes,1
PROP03153,Lucknow,Mahanagar,Independent House,3,1218,5600000,4597.7,0,7,2,Unfurnished,Ready to Move,South-East,3,3,1,Power Backup|Clubhouse|Gym|Swimming Pool,14436,2022-04-23,Builder,No,1
PROP03154,Jaipur,Vaishali Nagar,Row House,3,1525,12800000,8393.44,0,1,5,Semi-Furnished,Under Construction,North,4,1,0,Swimming Pool|Park|Gym|CCTV|Lift|Security|Power Backup,40323,2019-06-26,Agent,No,0
PROP03155,Hyderabad,Hitech City,Apartment,3,692,7300000,10549.13,17,26,1,Semi-Furnished,Ready to Move,North-East,4,1,2,Security|Parking,19310,2021-01-27,Agent,Yes,1
PROP03156,Bangalore,Whitefield,Independent House,5,1473,19700000,13374.07,0,7,10,Semi-Furnished,Ready to Move,South-East,5,1,0,Parking|Gym|Clubhouse|Swimming Pool|Park|CCTV,71534,2022-06-19,Agent,Yes,1
PROP03157,Mumbai,Bandra,Independent House,1,1552,32100000,20682.99,0,4,1,Furnished,Ready to Move,North,1,0,0,Security|Park|Power Backup|Parking,95913,2022-11-10,Agent,No,1
PROP03158,Bangalore,HSR Layout,Apartment,2,921,9600000,10423.45,5,9,10,Furnished,Ready to Move,West,2,1,2,Park|Lift|Swimming Pool|Power Backup|CCTV|Security,37380,2022-11-14,Agent,Yes,1
PROP03159,Lucknow,Vikas Nagar,Independent House,3,2065,10700000,5181.6,0,9,15,Unfurnished,Ready to Move,North-West,4,1,2,Gym|Power Backup|CCTV|Park|Lift|Clubhouse|Swimming Pool,39794,2022-11-16,Owner,No,0
PROP03160,Delhi,Gurgaon,Apartment,4,962,14400000,14968.81,4,14,10,Furnished,Ready to Move,North-East,4,2,0,Security|Clubhouse|Swimming Pool|Park|Parking|Power Backup|Gym,49437,2019-12-15,Builder,No,1
PROP03161,Jaipur,Malviya Nagar,Apartment,3,778,5400000,6940.87,14,24,5,Unfurnished,New Launch,North-East,4,1,2,Lift|CCTV|Park|Parking|Clubhouse|Swimming Pool,16503,2023-04-22,Agent,Yes,1
PROP03162,Kolkata,Park Street,Villa,3,2291,21600000,9428.2,0,2,1,Furnished,Ready to Move,North,3,0,1,Clubhouse|CCTV|Parking|Swimming Pool,81699,2021-11-19,Builder,Yes,1
PROP03163,Lucknow,Gomti Nagar,Apartment,3,808,5300000,6559.41,5,14,2,Unfurnished,Ready to Move,South,4,0,0,CCTV|Lift,21064,2019-12-11,Builder,No,1
PROP03164,Mumbai,Bandra,Independent House,2,1661,25500000,15352.2,0,7,0,Unfurnished,Under Construction,South,3,0,2,Power Backup|Lift|Gym,97781,2020-02-15,Builder,No,1
PROP03165,Chennai,Adyar,Studio,1,300,3500000,11666.67,29,31,0,Furnished,Ready to Move,West,1,0,1,Clubhouse|Power Backup|Park|CCTV|Security|Swimming Pool|Lift|Parking,11875,2022-12-09,Owner,No,1
PROP03166,Hyderabad,Kondapur,Apartment,4,549,4500000,8196.72,15,17,5,Furnished,Under Construction,South-East,4,2,0,Parking|Swimming Pool|Lift|Security,16794,2022-06-25,Agent,Yes,0
PROP03167,Jaipur,Mansarovar,Villa,4,2122,16000000,7540.06,0,1,0,Unfurnished,Ready to Move,West,5,2,0,Parking|Security|Lift|Swimming Pool|CCTV|Park|Clubhouse|Power Backup,36486,2019-02-22,Builder,Yes,1
PROP03168,Mumbai,Navi Mumbai,Apartment,5,931,18400000,19763.69,18,19,20,Furnished,New Launch,West,5,2,2,Lift|Clubhouse,49005,2023-06-06,Owner,No,1
PROP03169,Hyderabad,Gachibowli,Villa,1,2180,18100000,8302.75,0,3,10,Furnished,Ready to Move,North-West,1,1,0,Clubhouse|Lift,54225,2019-02-17,Owner,No,0
PROP03170,Hyderabad,Madhapur,Apartment,2,816,7600000,9313.73,21,29,1,Unfurnished,Ready to Move,South-East,3,0,1,Security|CCTV|Swimming Pool|Park|Parking|Lift|Gym,23953,2021-03-16,Agent,Yes,1
PROP03171,Jaipur,Jagatpura,Apartment,2,710,5500000,7746.48,23,33,5,Furnished,Ready to Move,South,3,1,1,Lift|CCTV,15014,2022-02-04,Owner,No,1
PROP03172,Bangalore,HSR Layout,Independent House,3,1921,28900000,15044.25,0,7,0,Furnished,Under Construction,East,3,3,2,Swimming Pool|Security|Power Backup,103993,2020-04-08,Owner,No,1
PROP03173,Pune,Baner,Independent House,1,1536,13000000,8463.54,0,8,10,Furnished,Ready to Move,East,1,0,1,Swimming Pool|Clubhouse|Parking|Gym|Power Backup|Lift|Park|Security,35229,2023-06-28,Owner,Yes,1
PROP03174,Mumbai,Bandra,Independent House,3,1955,33500000,17135.55,0,6,1,Unfurnished,Ready to Move,North-West,3,0,0,Lift|Clubhouse|Parking,109404,2019-03-12,Agent,No,1
PROP03175,Ahmedabad,Satellite,Apartment,2,699,5200000,7439.2,10,11,2,Semi-Furnished,Under Construction,North-West,2,0,0,CCTV|Parking|Park|Lift|Power Backup|Clubhouse|Swimming Pool|Security,14253,2019-04-09,Agent,Yes,1
PROP03176,Bangalore,HSR Layout,Villa,3,2049,20000000,9760.86,0,5,15,Semi-Furnished,Ready to Move,South-East,4,1,1,Gym|Parking|Clubhouse|Security,57856,2021-06-19,Owner,No,0
PROP03177,Chennai,Sholinganallur,Apartment,3,606,4700000,7755.78,27,37,20,Semi-Furnished,Ready to Move,East,4,1,2,Parking|Park|Swimming Pool|CCTV|Lift|Clubhouse|Power Backup|Gym,17716,2023-11-02,Agent,Yes,0
PROP03178,Ahmedabad,Bopal,Villa,2,2099,17100000,8146.74,0,8,0,Unfurnished,Ready to Move,North-East,2,1,1,Park|Lift|Swimming Pool,67551,2019-05-29,Agent,No,0
PROP03179,Jaipur,Mansarovar,Apartment,3,1095,7600000,6940.64,8,14,1,Semi-Furnished,Ready to Move,South,3,2,2,Security|Lift|Parking|CCTV,20904,2019-04-11,Builder,Yes,1
PROP03180,Chennai,Adyar,Apartment,3,1003,10700000,10668.0,0,2,2,Furnished,Ready to Move,North-East,3,1,1,Gym|Park|Parking|Security|CCTV|Lift|Swimming Pool|Power Backup,31663,2020-04-20,Owner,Yes,1
PROP03181,Kolkata,Alipore,Apartment,2,1095,8900000,8127.85,11,15,10,Furnished,Under Construction,North-West,3,0,0,Park|Clubhouse,30072,2021-10-14,Agent,No,1
PROP03182,Chennai,Porur,Villa,2,2304,21800000,9461.81,0,8,10,Semi-Furnished,Under Construction,West,3,1,1,CCTV|Gym,59458,2020-02-22,Owner,Yes,1
PROP03183,Kolkata,Behala,Studio,1,300,1800000,6000.0,29,33,2,Unfurnished,Ready to Move,South-East,2,0,2,Park|Security|Gym|Lift|Power Backup|Swimming Pool,4157,2021-01-06,Builder,Yes,0
PROP03184,Jaipur,Vaishali Nagar,Apartment,5,833,5700000,6842.74,9,10,10,Furnished,Ready to Move,West,5,1,2,CCTV|Power Backup,22491,2021-07-18,Agent,Yes,1
PROP03185,Bangalore,HSR Layout,Villa,3,2043,21500000,10523.74,0,8,10,Unfurnished,Ready to Move,West,3,0,1,Parking|Gym|Security|Swimming Pool|CCTV|Lift,49915,2023-09-15,Builder,No,1
PROP03186,Pune,Hinjewadi,Apartment,2,1166,15400000,13207.55,9,10,0,Unfurnished,Ready to Move,North-East,2,1,1,Park|Power Backup|Lift,57778,2023-08-24,Owner,No,1
PROP03187,Bangalore,Koramangala,Villa,3,1960,29500000,15051.02,0,3,0,Semi-Furnished,Ready to Move,North,3,2,1,Swimming Pool|Security|Clubhouse,74354,2019-05-17,Agent,No,1
PROP03188,Chennai,Porur,Independent House,3,1978,18600000,9403.44,0,10,15,Semi-Furnished,Under Construction,West,4,1,0,Parking|Gym|Security|Clubhouse|Swimming Pool|CCTV|Lift|Park,37831,2021-07-22,Owner,No,1
PROP03189,Delhi,Saket,Studio,1,578,8700000,15051.9,25,27,1,Semi-Furnished,New Launch,North-East,2,1,2,Park|CCTV|Gym|Parking,19561,2019-02-15,Owner,Yes,0
PROP03190,Mumbai,Bandra,Apartment,2,1265,33100000,26166.01,18,22,0,Unfurnished,Under Construction,East,3,2,0,Power Backup|Security,103062,2023-03-30,Owner,Yes,1
PROP03191,Mumbai,Worli,Independent House,4,1718,32000000,18626.31,0,10,15,Unfurnished,Ready to Move,South-East,4,2,2,Gym|Security|Parking|Lift|CCTV|Park|Power Backup|Clubhouse|Swimming Pool,122033,2020-05-31,Agent,Yes,0
PROP03192,Ahmedabad,Bopal,Apartment,2,1042,9400000,9021.11,23,26,1,Unfurnished,Ready to Move,North-West,2,0,0,Clubhouse|Park|Swimming Pool,21968,2020-05-06,Builder,Yes,1
PROP03193,Kolkata,Behala,Villa,2,2656,20000000,7530.12,0,8,1,Furnished,Ready to Move,West,3,0,0,Security|Lift|Gym|Parking|CCTV|Park,57903,2022-04-16,Agent,No,0
PROP03194,Hyderabad,Gachibowli,Penthouse,4,2676,29200000,10911.81,20,27,1,Semi-Furnished,Ready to Move,East,5,3,1,Clubhouse|Security,113789,2020-02-13,Owner,Yes,1
PROP03195,Ahmedabad,Thaltej,Apartment,5,592,5700000,9628.38,19,20,2,Semi-Furnished,Ready to Move,North,5,2,0,Gym|Parking,19652,2021-04-04,Agent,No,1
PROP03196,Chennai,OMR,Apartment,5,523,4100000,7839.39,7,9,10,Semi-Furnished,Under Construction,South-East,5,3,0,CCTV|Security|Park,12967,2022-12-05,Owner,Yes,1
PROP03197,Jaipur,Vaishali Nagar,Apartment,3,1042,5900000,5662.19,21,27,15,Unfurnished,New Launch,South-East,4,3,0,Parking|CCTV|Gym,23584,2023-09-07,Builder,Yes,1
PROP03198,Jaipur,Malviya Nagar,Apartment,2,523,4400000,8413.0,23,24,0,Semi-Furnished,Under Construction,North-West,3,2,1,Gym|Park|CCTV|Swimming Pool|Parking|Lift|Clubhouse|Security,12372,2023-05-08,Builder,No,1
PROP03199,Mumbai,Andheri,Apartment,3,825,15800000,19151.52,16,25,2,Furnished,Ready to Move,North-East,4,3,2,Clubhouse|Lift|Swimming Pool|Power Backup|Parking|Gym|CCTV|Park,36904,2021-06-10,Owner,Yes,0
PROP03200,Jaipur,Tonk Road,Apartment,3,987,7900000,8004.05,0,1,2,Furnished,Under Construction,South,3,2,0,Power Backup|Swimming Pool,20967,2021-09-16,Agent,No,0
PROP03201,Mumbai,Navi Mumbai,Apartment,2,937,22000000,23479.19,10,12,2,Unfurnished,Ready to Move,South,3,1,2,Gym|Swimming Pool|Security,84646,2019-01-05,Builder,Yes,0
PROP03202,Delhi,Vasant Kunj,Apartment,4,985,15300000,15532.99,28,33,2,Unfurnished,Under Construction,West,4,1,2,Security|Clubhouse|Power Backup|Gym|Park,40150,2020-01-27,Builder,Yes,0
PROP03203,Chennai,Sholinganallur,Apartment,1,944,9700000,10275.42,18,24,0,Unfurnished,Ready to Move,North-West,1,1,2,Swimming Pool|Security|Power Backup|Park|Lift|Parking|Gym|CCTV|Clubhouse,31390,2020-05-07,Builder,No,1
PROP03204,Ahmedabad,Vastrapur,Studio,1,655,5200000,7938.93,15,16,1,Furnished,Ready to Move,West,1,1,0,Park|Gym|Clubhouse|Parking,12313,2022-09-24,Owner,Yes,1
PROP03205,Bangalore,Electronic City,Apartment,2,709,12800000,18053.6,14,17,5,Furnished,Ready to Move,West,3,2,2,Security|Parking|Gym|Swimming Pool|Power Backup,48323,2023-07-20,Agent,No,0
PROP03206,Lucknow,Aliganj,Apartment,5,764,5200000,6806.28,20,27,0,Unfurnished,Ready to Move,West,5,0,0,CCTV|Clubhouse,16931,2021-04-10,Builder,No,1
PROP03207,Pune,Kothrud,Independent House,1,1645,15000000,9118.54,0,0,0,Semi-Furnished,Under Construction,North-East,1,1,1,Park|Lift|Security|Clubhouse|Parking,56795,2020-08-12,Agent,Yes,1
PROP03208,Pune,Viman Nagar,Apartment,3,1066,12200000,11444.65,1,7,5,Furnished,New Launch,South-East,4,1,0,Security|Gym|Power Backup,25264,2020-08-30,Builder,Yes,1
